,fips,asian,blackp,hispanic,indian,island,multi,other,pop,whitep,income2018,error2018
748,18103,0.003314987941359781,0.045254694740265014,0.024465842885402274,0.00896217109720077,0.00012928488198791425,0.017716039346394603,0.0059939842289244765,36903.0,0.9025846408151098,45765.7,7879.7
749,18105,0.05232925768623075,0.03250499369446417,0.029213192340585902,0.0025648020641570153,0.000449244060475162,0.024793352370736512,0.009557974690883795,137974.0,0.8613140084363722,50684.5,9301.133333333333
750,18107,0.005764715140069249,0.008482347077956144,0.045597418948693735,0.002405859825831497,0.00013466582730038823,0.012325097051725948,0.01856617878501731,38124.0,0.9278936627845977,54902.555555555555,8296.111111111111
751,18109,0.0034686184573402617,0.0024665137747844515,0.011755755218161232,0.002835065462885012,0.0002140099282956426,0.010189914941794642,0.0034037797195691933,68894.0,0.9692776148866374,62531.307692307695,8746.923076923076
752,18111,0.002714265655714687,0.0037134934007301327,0.05035776467284471,0.0029342179163156417,0.00018997472620050547,0.010657399606852008,0.017880019657399607,14244.0,0.9335495647290086,51508.5,5903.5
753,18113,0.003698207674183776,0.003763232076741838,0.09598161393470213,0.002069862840794345,0.0,0.013138989397509257,0.05191770447660721,47536.0,0.8856366543251432,54540.4,6944.7
754,18115,0.0028426892950391648,0.0036853785900783295,0.010949412532637075,0.0021573107049608353,0.0,0.007264033942558747,0.0028426892950391648,6128.0,0.9736798302872063,60033.0,7102.0
755,18117,0.0030483870967741938,0.008640171370967741,0.009981653225806452,0.0030242439516129033,0.0,0.011703981854838709,0.0034307459677419354,19840.0,0.9649579133064514,45417.333333333336,7710.166666666667
756,18119,0.003073186558516802,0.002791703360370799,0.0091109617612978,0.003530336037079954,0.0,0.008850196987253766,0.0022931633835457706,21575.0,0.9724362920046351,49087.2,7002.6
757,18121,0.0021351865736201625,0.023019839667800912,0.01242211200184555,0.003816079358671204,0.00022757944518138302,0.005840936616875253,0.00401401464905704,17339.0,0.9543792029528808,49061.75,7982.75
758,18123,0.003597321336229186,0.024235443168890265,0.009970110662943428,0.001845227014168994,0.0,0.008015565208397973,0.002528544834005585,19338.0,0.9526953666356396,48875.4,7072.0
759,18125,0.001930790190735695,0.0029932269365511876,0.009261969637991436,0.0022205527442584663,0.00025784351887894123,0.007698637602179836,0.0027592837680031138,12845.0,0.9763773452705332,52285.25,9434.0
760,18127,0.01204151074277578,0.02974582428214162,0.08475950907553106,0.0029387865622509026,0.00019618115770066264,0.01893525735808644,0.0233492695155863,164343.0,0.8595061000468533,70415.23333333334,9695.233333333334
761,18129,0.0028636819760710147,0.009239019683519877,0.009625009648784254,0.0018388653029718254,0.00012802006947124664,0.010660980316480126,0.003756734851408722,25910.0,0.9666933616364337,62317.0,9000.0
762,18131,0.002257424265035069,0.006811446052827937,0.024435979704521712,0.0029688852410088046,0.00028234591851962395,0.010073347261602746,0.005841441575884197,13402.0,0.9566058797194448,48354.25,6054.25
763,18133,0.007317888470352712,0.03962121012564866,0.015485551721412956,0.002549745805126044,0.00027803387508890234,0.01092711324184074,0.00541408740089034,37963.0,0.9255805916286911,56813.28571428572,8180.0
764,18135,0.002309732146268771,0.004426884719727943,0.03009082572312865,0.0034303618509036724,0.00034652860035917625,0.010496618394406021,0.017603454205036107,26171.0,0.9510337014252417,46164.75,6784.0
765,18137,0.005107224651259628,0.0021946005968491917,0.015532167395377888,0.0017200707890901521,0.00016302311055590258,0.008961864112707336,0.005636095495870637,28818.0,0.9677311749600944,55647.5,6986.333333333333
766,18139,0.003286453541858326,0.00743347516099356,0.01072665593376265,0.0017234935602575899,0.00017697792088316466,0.008046918123275069,0.005012247010119595,17392.0,0.968233038178473,49128.0,9976.0
767,18141,0.018879939010455888,0.1272169549434123,0.07263137664789779,0.0038441469892968607,0.000704875042614009,0.028875990424491727,0.03381223612094512,266931.0,0.7556444624266199,51776.346666666665,7835.133333333333
768,18143,0.004234605682147141,0.0024001488772176505,0.01479301931268351,0.001927753194656962,0.0008109672883668998,0.007423803812910964,0.0046089905297547655,24181.0,0.9706999710516523,46680.0,9342.8
769,18145,0.005425083265820507,0.01015696732379152,0.03712622648303177,0.00214825816905212,0.00026242236024844723,0.01143701053200108,0.016067377801782343,44436.0,0.936761162120803,58785.1,8093.2
770,18147,0.0032867506681939673,0.004529066437571593,0.024629486445208095,0.0017624570446735394,0.0,0.007724131347842689,0.01348315196639939,20952.0,0.9594620084001528,57254.4,7912.8
771,18149,0.001750674142875487,0.0027638145786071993,0.0325249753884347,0.003223601421050379,0.0,0.012710139964901768,0.008874545221076061,23363.0,0.9505462911441168,49728.857142857145,8162.142857142857
772,18151,0.004783179757203452,0.0053223051045780305,0.028812637121544537,0.0028387889425186483,0.00024221149627029403,0.009142167617376042,0.009400497294134854,34185.0,0.9510183706303935,58283.555555555555,8268.222222222223
773,18153,0.001882142025611176,0.04466658905704307,0.013783003492433062,0.002492107101280559,0.0,0.010046006984866124,0.002962188591385332,21475.0,0.9280139231664727,48991.4,7495.0
774,18155,0.0017880900782059738,0.003,0.013655705267125224,0.001569113351549986,0.0,0.007626966927353245,0.007655705267125225,10613.0,0.9721711109017241,48348.0,7430.333333333333
775,18157,0.062126837596944075,0.039988864451904166,0.07482963884708879,0.0025774163676351427,0.00015322954045607131,0.021952077786780887,0.032840299803217975,172780.0,0.8035461685380251,50386.02777777778,6841.888888888889
776,18159,0.003922879016064257,0.0018262424698795182,0.02158421184738956,0.0015996485943775098,0.00022659387550200805,0.009644703815261044,0.006747678212851406,15936.0,0.9633920055220883,58822.5,6817.75
777,18161,0.002746673762639702,0.004164449175093134,0.011164449175093136,0.003,0.0005822245875465674,0.010657796700372538,0.003746673762639702,7516.0,0.9685199574241619,48236.5,4759.5
778,18163,0.011141555789274527,0.09091987334657742,0.021544153408679875,0.002251414834476887,0.0004720121533864209,0.022927163152535016,0.01042467849729832,179703.0,0.851842295342871,45355.5,7633.5625
779,18165,0.0015091907229212928,0.001372563533185295,0.007867690599555886,0.0022618430792005918,0.000194053787318036,0.008525598322230448,0.0026315692079940784,16212.0,0.9787367999013076,52397.4,6732.2
780,18167,0.016493871003634746,0.06898751019954008,0.02285672427861435,0.0034328962984941777,0.00031544395816334104,0.022065907573622128,0.0057700189155107185,107848.0,0.8674540649803426,42463.5,7363.035714285715
